time,pi_cc_d,pi_cc_q,theta_pll,gamma_pll,i_vsc_a,i_vsc_b,i_vsc_c,v_sh_a,v_sh_b,v_sh_c,i_bus_a,i_bus_b,i_bus_c
0.0,0.2489566221772049,0.05087378744520468,-0.042340516845684684,0.0,0.34367531018880804,-0.48798366785066266,0.14430835766185482,1.4591625311561314,-0.8813368539757489,-0.5778256771803819,-1.13301044692981,0.27574761708316825,0.8572628298466413
0.004008016032064128,0.24895662023107248,0.050873789369692425,1.4686454101060984,-0.000011619046991469296,0.38494397890841286,0.08572990993622236,-0.47067388884396677,0.26213926520139386,1.1212715402694466,-1.38341080547084,0.2674126069289304,-1.1305475695821752,0.863134962653914
0.008016032064128256,0.24895661918318696,0.05087379483817747,2.97963199795989,-7.159192114022563e-6,-0.29765573403397494,0.49823235839178986,-0.2005766243571852,-1.4278241590117047,1.015383135635165,0.41244102337653893,1.1649793020853796,-0.41090301594619777,-0.7540762861385529
0.012024048096192383,0.24895661850314976,0.05087379845772258,4.490618551569046,-3.93739507009817e-6,-0.42052830907200184,-0.026166982636267468,0.4466952917088667,-0.4328334257578808,-0.9998840666434161,1.432717492401297,-0.12814119835556384,1.0814247193222317,-0.9532835209660695
0.01603206412825651,0.24895661809775782,0.05087380071492864,6.00160507877808,-1.6494229245488676e-6,0.2473822626996501,-0.5013606424469084,0.253978379747832,1.3760795972890034,-1.1349177293575576,-0.24116186793144395,-1.1802983536210432,0.5401856074213742,0.64011274620024
0.02004008016032064,0.24895661791147525,0.0508738019885447,7.51259158568542,-6.143492926466773e-8,0.4501025255755287,-0.033769923098262024,-0.4163326024767381,0.5973416400744205,0.8642064584073313,-1.461548098481766,-0.012961591252366879,-1.016846399416211,1.0298079906691282
0.024048096192384766,0.24895661782047315,0.05087380251772662,9.023578076876062,1.0021205901016779e-6,-0.19357321866214167,0.49732354060751216,-0.3037503219448499,-1.3046683357309001,1.2382322719489172,0.06643606378198241,1.1787488028004718,-0.6617479818405142,-0.5170008209594376
0.028056112224448895,0.24895661785667988,0.050873802552273896,10.534564556204915,1.6826948872935028e-6,-0.4732439269376552,0.09322417306835182,0.38001975386979914,-0.7533126976489681,-0.716177663532705,1.4694903611816739,0.15387916846510657,0.9377354310902156,-1.0916145995548274
0.03206412825651302,0.2489566179900728,0.05087380224755203,12.045551026469568,2.0832388390239276e-6,0.1369976248635549,-0.4861787330898339,0.34918110822675014,1.2146109653312942,-1.3238502004880144,0.10923923515671126,-1.1603527627265917,0.7738527605943094,0.38650000213278674
0.03607214428857715,0.24895661812885697,0.05087380169878661,13.55653748992524,2.284001285453967e-6,0.48962177424549114,-0.1513461076786915,-0.3382756665663178,0.8985175398145753,0.5579134108205941,-1.4564309506351676,-0.2925975135718437,-0.8452225099988696,1.1378200235711946
0.04008016032064128,0.24895661828181725,0.05087380098786465,15.067523948232326,2.3435051228223994e-6,-0.07846414021892503,0.46808561145868044,-0.3896214712393167,-1.1071946009862919,1.3905479154137446,-0.2833533144274186,1.1253732218323724,-0.8748978375912074,-0.250475384240744
0.044088176352705406,0.24895661846212835,0.05087380020981809,16.57851040262468,2.304388759789599e-6,-0.49900209318661126,0.2073050141054873,0.2916970790816164,-1.0308809638368743,-0.39167556283289057,1.4225565266697708,0.42713416035897434,0.7406298676600496,-1.1677640280185586
0.04809619238476953,0.24895661868494612,0.05087379939543058,18.08949685427049,2.2037941295651905e-6,0.018809186777768952,-0.4433025983036217,0.42449341152628534,0.9839543698286252,-1.4373721177759724,0.45341774794734635,-1.0743099871802135,0.9634389737834946,0.11087101339715358
0.052104208416833664,0.24895661888967024,0.05087379857783436,19.600483303875183,2.0644108060428257e-6,0.501250701949136,-0.26030116312533813,-0.24094953882338552,1.1485112002110527,0.21983995574918438,-1.3683511559602395,-0.5555662416909017,-0.6254522348239241,1.1810184765152398
0.05611222444889779,0.24895661908906977,0.05087379777760226,21.111469751999273,1.9032042860626854e-6,0.04111456278874347,0.4121840012168857,-0.45329856400523627,-0.846651631319605,1.463653646408126,-0.6170020150885195,1.0078929048678953,-1.0382108185185794,0.03031791365107535
0.06012024048096192,0.24895661925638018,0.050873797008400494,22.622456199103326,1.733151515190359e-6,-0.4963355350020874,0.30957712695249684,0.18675840804996688,-1.2497270825598261,-0.04486242185774006,1.2945895044175688,0.6760582876990849,0.5013357391305708,-1.1773940268292822
0.06412825651302605,0.2489566194558864,0.05087379628486658,24.133442645456572,1.561504616090585e-6,-0.1004507224640819,-0.375174476060442,0.4756251985248925,0.6972486335105165,-1.4690167674954622,0.7717681339849423,-0.9270711084117741,1.098144633440468,-0.1710735250283167
0.06813627254509018,0.24895661965039706,0.050873795605725046,25.64442909141905,1.3970149661196595e-6,0.48432682562219376,-0.3544286921926534,-0.12989813342920206,1.333082212889914,-0.13075628151153454,-1.2023259313783834,-0.786888247502376,-0.3700542716853974,1.156942519188117
0.0721442885771543,0.24895661978559513,0.05087379496123374,27.1554155369854,1.2388375007181223e-6,0.1583512331519838,0.3328031338236383,-0.491154366975282,-0.5378807787581011,1.4533851581351784,-0.9155043793770764,0.8329999138579199,-1.1423841350690813,0.3093842212115018
0.07615230460921843,0.24895661994122037,0.050873794375792085,28.666401982440767,1.0930927816980809e-6,-0.4653961537193777,0.39421476981538894,0.07118138390431585,-1.3973849048115101,0.3045062250375511,1.0928786797739622,0.8864720462701787,0.23348397990017145,-1.119956026170026
0.08016032064128256,0.24895662008240002,0.050873793837940204,30.177388427836302,9.598258074938336e-7,-0.21398862634023735,-0.28567536793091797,0.49966399427146085,0.3708255712414784,-1.4169819090765339,1.0461563378350571,-0.7270235506090799,1.1702967812061769,-0.4432732305967849
0.08416833667334668,0.24895662023115933,0.05087379335621854,31.68837487326488,8.40075967623071e-7,0.4398141840561199,-0.4283668409113521,-0.011447343144379393,1.441716584237337,-0.47390424014440446,-0.9678123440929067,-0.9733866336514186,-0.09357681091799164,1.0669634445696572
0.08817635270541081,0.24895662032056295,0.05087379288981113,33.199361318679436,7.314449653223164e-7,0.2665677221331,0.23446481845941447,-0.5010325405922423,-0.1984705862147625,1.360327399870722,-1.1618568136559586,0.6106566958321731,-1.1814837732184746,0.5708270773865736
0.09218436873747494,0.24895662042138125,0.05087379247797376,34.7103477641059,6.33385126637042e-7,-0.4079463723582454,0.4563967189802404,-0.04845034662175511,-1.4654433480243363,0.6365292500215044,0.8289140980028307,1.0463896384740348,-0.04766774748471028,-0.9987218909890799
0.09619238476953906,0.24895662053581796,0.05087379209901587,36.221334209669095,5.478684970648358e-7,-0.31533709538600724,-0.17990324456171608,0.4952403399479417,0.023279093992594785,-1.2842313099168463,1.2609522159242617,-0.48556242456141374,1.1757851383506057,-0.6902227137889838
0.1002004008016032,0.24896808898304112,0.05087379586099618,37.73232053288242,-2.586674572635427e-6,0.37840534877440757,-0.4819627980342405,0.10355744926002795,1.4706192555371647,-0.7912752464177799,-0.679344009119387,-1.1039668655045312,0.18798889886052256,0.915977966644203
0.10420841683366733,0.24901284629314227,0.05088363307259144,39.24350182651195,0.004672319029432667,0.3581144680740868,0.13592162811844738,-0.4940360961923619,0.14980682782066562,1.1912970920436372,-1.3411039198643195,0.3544985064727145,-1.1414022313995535,0.786903724927046
